wallet_address,confidence_label,composite_rank,composite_score,in_scope_trade_count,in_scope_volume_usd,clean_activity_records,raw_activity_records,activity_capped,wash_vol_share,wash_label,primary_conviction_signal,primary_signal_trade_count,primary_signal_notional_usd,primary_signal_implied_profit_usd,size_anomaly_signal,size_anomaly_trade_count,scope_concentration_signal,middling_price_accuracy_signal,middling_price_trade_count,middling_price_hit_rate,sweep_penalty,near_certain_correct_share
0xb6fa57039ea79185895500dbd0067c288594abcf,Insufficient data,366,0.0,0,0,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xb7e90681f15a36e24591baf24645f84726b6bdac,Volume farmer,367,0.0,0,0,1068,2000,True,0.7584,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xba7586133ec7d540651f46d9d873abd7022c5eed,Volume farmer,368,0.0,0,0,86,107,False,0.9077,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xba88bcd6e865c9de1b9850f74f5ad6af90053138,Benign sharp,369,0.0,37,59598.74,646,655,False,0.0027,clean,0.0,0,0,0,0.2,1,0.0292,0.0,0,0.0,0.9263,0.9517
0xbacd00c9080a82ded56f504ee8810af732b0ab35,Insufficient data,370,0.0,0,0,1906,2000,True,0.2836,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xbad26fe5458e6219cec3e40272760e275e835296,Insufficient data,371,0.0,0,0,1452,2000,True,0.2968,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xbb08f6eb66d7f650bedeb428f9545bb8dfb2e97c,Volume farmer,372,0.0,0,0,213,257,False,0.8507,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xbb8e6477bcb4d0a79449507c607d36fd228fb243,Benign sharp,373,0.0,4,64057.86,1808,2000,True,0.2429,partial_washer,0.0,0,0,0,0.4,2,0.0241,0.0,0,0.0,1.0,1.0
0xbb9c165825e9f233d1f611b50b193fe94513072b,Insufficient data,374,0.0,0,0,1691,2000,True,0.0454,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xbc1d37ac21ddca26b7c3f718922be3f24df7f405,Volume farmer,375,0.0,0,0,55,69,False,0.9211,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xbc40bc17d76d2f379dfe15d5746f190111f57727,Insufficient data,376,0.0,0,0,1995,2000,True,0.0012,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xbe69fe92d586eace1ebca958ce12157a687c0a27,Insufficient data,377,0.0,0,0,1493,1836,False,0.2275,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xbf34ffc4d0d851d45b851ead2a291abb53f05af4,Volume farmer,378,0.0,4,20000.0,5,9,False,0.6586,volume_farmer,0.0,0,0,0,0.0,0,0.5258,0.0,0,0.0,0.4,1.0
0xbf4b67a4c363a5954c2e015dafca3dbb7ebe1b8b,Benign sharp,379,0.0,21,42844.74,985,1219,False,0.4486,partial_washer,0.0,0,0,0,0.4,2,0.0293,0.0,0,0.0,0.775,0.951
0xbfa57fa84f0d9bddedc517a721a0a5e41c766305,Volume farmer,380,0.0,0,0,39,1579,False,0.9991,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xbfb3b7bd96f923fc22ecc8fb416d4dc5d3b24b43,Insufficient data,381,0.0,0,0,1215,2000,True,0.4579,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xc02147dee42356b7a4edbb1c35ac4ffa95f61fa8,Insufficient data,382,0.0,0,0,1398,2000,True,0.2627,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xc1afe52775b5118a12bcd98f44a677e3d4490dae,Volume farmer,383,0.0,0,0,913,1485,False,0.5927,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xc24b14745136bb9b11f2af924fcad419d2037281,Volume farmer,384,0.0,0,0,59,70,False,0.9082,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xc25427ea224b8f9fa2df801233f944006ed33f73,Insufficient data,385,0.0,5,1385.08,1542,2000,True,0.3395,partial_washer,0.0,0,0,0,0.0,0,0.0011,0.0,0,0.0,0.0116,0.6488
0xc30c0116e9a5c17f1c03240a0b02a819fe646509,Insufficient data,386,0.0,0,0,1400,2000,True,0.0511,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xc4086b708cd3a50880b7069add1a1a80000f4675,Insufficient data,387,0.0,0,0,876,2000,True,0.4393,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xc4d1a863e9cc45d02ba22d3a1ae9ba7822018ce8,Insufficient data,388,0.0,0,0,1966,2000,True,0.0201,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xc5db4adfd28a094bc82fd5b9261ac023abf2d54e,Volume farmer,389,0.0,0,0,55,84,False,0.6017,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xc6393f5177345cf7b9d9f3fbb782fd72da00c5a2,Insufficient data,390,0.0,3,14204.82,1810,2000,True,0.1591,partial_washer,0.0,0,0,0,0.2,1,0.0072,0.0,0,0.0,0.2841,1.0
0xc658c7e5a12900a313ca6a8eacd8e383234d6c1b,Volume farmer,391,0.0,1,3.7,68,82,False,0.9211,volume_farmer,0.0,0,0,0,0.0,0,0.0001,0.0,0,0.0,0.0001,1.0
0xc65fa568479fafe40c99d08d7de4379bc860a150,Insufficient data,392,0.0,0,0,207,308,False,0.3556,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xc6dd722558dbfbd8fa780efcbe819ed8c6604b9f,Insufficient data,393,0.0,0,0,1736,2000,True,0.0518,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xc757850237e266d3b08d16b8455777a88590ccfc,Insufficient data,394,0.0,1,9.99,1760,2000,True,0.0577,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0002,1.0
0xc781e8dd03946230f2f32ab36077998bcb4a59d7,Insufficient data,395,0.0,0,0,1485,2000,True,0.4974,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xc851cd9bee7d262afd78674f861f9f576a12cd2a,Insufficient data,396,0.0,0,0,1715,2000,True,0.2909,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,Insufficient data,397,0.0,0,0,1792,2000,True,0.0896,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xc8caa4b9d7b8d61c1eead1f6d7130c74f8e2960b,Insufficient data,398,0.0,5,37.0,1900,2000,True,0.1214,partial_washer,0.0,0,0,0,0.0,0,0.0001,0.0,0,0.0,0.0,0.0
0xc90ee7cb58d79756f5064770fa90c06788cc4ef5,Insufficient data,399,0.0,0,0,29,29,False,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xc926fc44c23ab78fdae5a6da7dddf8f2aa6a8058,Insufficient data,400,0.0,0,0,785,995,False,0.3662,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xc98b99ed7f9748fb3eb8d13d0e4531d023286430,Volume farmer,401,0.0,0,0,1158,2000,True,0.5839,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xcaab19659b995951a44cc992447cb2ad5be324dd,Insufficient data,402,0.0,0,0,1661,2000,True,0.1586,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xcb0630334a1385991aa72d02156f5ae137fe43e2,Insufficient data,403,0.0,0,0,161,193,False,0.2087,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xcb59ea1babf3b26ea50088057e427ab0ed8f0a22,Volume farmer,404,0.0,0,0,1343,2000,True,0.5702,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xcbd53c3e41081ee5125820fa5be42f49d7066962,Volume farmer,405,0.0,0,0,65,77,False,0.9095,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xcd3675803ac7c8242a83fd6ecdfe3d2239ae0f01,Insufficient data,406,0.0,0,0,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xcd91a549956854fdc38efad7e80ff5da8f5432b8,Insufficient data,407,0.0,0,0,1978,2000,True,0.0003,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xcdb1f1ef8213c06911e4ba6a884176c5571e276c,Volume farmer,408,0.0,0,0,905,2000,True,0.5367,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xceae15533f441b29685bb41dd8d25835760c7a2d,Insufficient data,409,0.0,0,0,1994,2000,True,0.0001,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xd0394bd0de8d901c3fde039a86bf08e6aa4a2532,Insufficient data,410,0.0,0,0,910,2000,True,0.26,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xd189664c5308903476f9f079820431e4fd7d06f4,Insufficient data,411,0.0,0,0,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xd1acd3925d895de9aec98ff95f3a30c5279d08d5,Volume farmer,412,0.0,0,0,1333,2000,True,0.5884,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xd218e474776403a330142299f7796e8ba32eb5c9,Insufficient data,413,0.0,0,0,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xd43fc4ecfaf5a3d75d79c4d046d2dced9e9ef1fc,Benign sharp,414,0.0,4,31504.23,170,281,False,0.2522,partial_washer,0.0,0,0,0,0.0,0,0.0481,0.0,0,0.0,0.6301,1.0
0xd49ed5d49e000aa7ba3631b02229f7d3e0338541,Insufficient data,415,0.0,0,0,356,514,False,0.2897,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xd4f904ecac0ff22ac6601de6b972d4f8b6b4f619,Insufficient data,416,0.0,0,0,1693,2000,True,0.1349,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xd5aff8ad5f04e6b2307882c085ee3bbd0ba05d38,Insufficient data,417,0.0,0,0,1998,2000,True,0.0004,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xd5b97d08ec6098407bfbf66c2786ccc9967fe44e,Insufficient data,418,0.0,2,63.0,1849,2000,True,0.0542,clean,0.0,0,0,0,0.0,0,0.0002,0.0,0,0.0,0.0,0.0
0xd5ece8e58bce60807cdb5f72464b423c0de57b2e,Volume farmer,419,0.0,25,35702.26,1171,2000,True,0.5027,volume_farmer,0.0,0,0,0,0.4,2,0.0369,0.0,0,0.0,0.6116,0.9255
0xd71a00e4cd4c7caeedaad16b1b16eae72cbd78c9,Volume farmer,420,0.0,27,6760.3,626,1149,False,0.7047,volume_farmer,0.0,0,0,0,0.0,0,0.0414,0.0,0,0.0,0.0409,0.6808
0xd748c701ad93cfec32a3420e10f3b08e68612125,Insufficient data,421,0.0,0,0,1721,2000,True,0.2239,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xd81fbc5c53593e4e2923a641ff2bc7e2d9866b75,Volume farmer,422,0.0,0,0,1291,2000,True,0.5047,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xd8cae792b3d84d6888080401423e973337287229,Benign sharp,423,0.0,11,29748.13,1978,2000,True,0.0234,clean,0.0,0,0,0,0.2,1,0.0685,0.0,0,0.0,0.4624,0.9718
0xd904ab5a9a24d704eac4a82d99527b68cded4295,Benign sharp,424,0.0,18,35722.18,381,606,False,0.1812,partial_washer,0.0,0,0,0,0.4,2,0.0789,0.0,0,0.0,0.6693,0.9697
0xd923b58e7874de549b0b9bd07db49eeb2878f400,Insufficient data,425,0.0,0,0,1709,2000,True,0.2238,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xd98635c6bafebb11787bdbfd80688612d1bc1320,Insufficient data,426,0.0,58,22269.51,1774,2000,True,0.1615,partial_washer,0.0,0,0,0,0.0,0,0.0729,0.0,0,0.0,0.2972,0.8684
0xdab9ec39003d08acb352d011bb5fa8aa54c4b1e4,Insufficient data,427,0.0,0,0,44,44,False,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xdacf9f8d0341fa3770fae5c7ccd9dcfed23e3c74,Insufficient data,428,0.0,0,0,1866,2000,True,0.0704,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xdaef2be2a19ad331737d06545f85615b094554e9,Insufficient data,429,0.0,0,0,1625,2000,True,0.1978,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xdbb9b3616f733e19278d1ca6f3207a8344b5ed8d,Insufficient data,430,0.0,0,0,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xdc8eea2c843920f45f61ae0e98a0d0588a4fc16a,Volume farmer,431,0.0,0,0,74,88,False,0.9179,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xdcd669c506a938bae9269a84b8bd2bdb220484cd,Insufficient data,432,0.0,0,0,1675,2000,True,0.1148,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xdd225a03cd7ed89e3931906c67c75ab31cf89ef1,Insufficient data,433,0.0,0,0,1984,2000,True,0.0028,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xdd572169e741c72227589c5cb56b9ddd638d694d,Insufficient data,434,0.0,0,0,355,2000,True,0.3704,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xde0463ea7f611b065e8ab06bbfbddad75e6dfa37,Insufficient data,435,0.0,0,0,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xdf17f4a8dd01a4cfa6fc3da323a2baee5f8697d1,Insufficient data,436,0.0,0,0,1724,2000,True,0.4183,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xdf1b70066e58788c7b05c53dd9cc4fd412d2b963,Insufficient data,437,0.0,0,0,1817,2000,True,0.1161,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xdf705353876ceb2549f0c03ffcb4cba33d785e92,Insufficient data,438,0.0,0,0,1681,2000,True,0.2766,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xe1194d05876b71b05572c1b59bd49a157f21e30f,Insufficient data,439,0.0,0,0,1634,2000,True,0.4356,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xe3479950ef6e8984df109ec5c9be40630f9fb438,Insufficient data,440,0.0,0,0,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xe3726a1b9c6ba2f06585d1c9e01d00afaedaeb38,Insufficient data,441,0.0,0,0,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xe4ccbf5b355b5ae2044c3829fa12703365a8d15b,Benign sharp,442,0.0,55,249165.58,522,522,False,0.0,clean,0.0,0,0,0,0.0,0,0.0981,0.0,0,0.0,1.0,1.0
0xe4cfbb89c05d3429280c69969aee2cfb7a4678c4,Insufficient data,443,0.0,0,0,1966,2000,True,0.0026,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xe598435df0cdf5d22bdd5082d557f75f9180a0a8,Insufficient data,444,0.0,1,746.13,1443,2000,True,0.3764,partial_washer,0.0,0,0,0,0.0,0,0.001,0.0,0,0.0,0.0149,1.0
0xe6266639b0f2fe7019b5a04f02f60d8a13276771,Insufficient data,445,0.0,0,0,1983,2000,True,0.0442,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xe639e41094bbeae18f3e6d1790c17299183f082a,Benign sharp,446,0.0,15,48624.11,1254,2000,True,0.1471,partial_washer,0.0,0,0,0,0.8,4,0.0094,0.0,0,0.0,0.9725,1.0
0xe72b5161380c12a3da4ea6d53be7b9e85e693c9c,Insufficient data,447,0.0,0,0,1980,2000,True,0.0117,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xe864cadf3bb8ca35ae036070b6da40e56a21ce58,Volume farmer,448,0.0,3,15.31,1047,2000,True,0.75,volume_farmer,0.0,0,0,0,0.0,0,0.0003,0.0,0,0.0,0.0,0.0
0xe89ea370d21cfe36a27c4236f348a884c36b0600,Insufficient data,449,0.0,0,0,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xe8dd7741ccb12350957ec71e9ee332e0d1e6ec86,Insufficient data,450,0.0,0,0,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xe9157b6c26f920d23eb1b1bbf8ecfbb741ad4a53,Insufficient data,451,0.0,0,0,707,895,False,0.2671,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xe9a196ec23f224f5cccd55f0b525ef8f153f6ae4,Volume farmer,452,0.0,0,0,16,36,False,0.9432,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xea8ee311382139d952087a669252252625663de0,Insufficient data,453,0.0,0,0,1789,2000,True,0.0599,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xeac3f7345a02cbeefa921caab22062a5574f8a6c,Volume farmer,454,0.0,0,0,16,405,False,0.9998,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xeb0e667a861f9534a8ed37d4568733f537c22d95,Volume farmer,455,0.0,0,0,57,72,False,0.9173,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xeb7456f7f5429912a6135caae264cc2d368efad6,Benign sharp,456,0.0,4,34004.69,1211,1242,False,0.0599,clean,0.0,0,0,0,0.2,1,0.0168,0.0,0,0.0,0.6801,1.0
0xebc0df15e665da95bf819105b723ae90042ffa41,Insufficient data,457,0.0,0,0,1978,2000,True,0.0027,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xec3ab7f7b240e61434b66e18c004353976dfa709,Insufficient data,458,0.0,0,0,1870,2000,True,0.0249,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xec48c76b149c9426eef806e44c68f0b1e5120bd6,Insufficient data,459,0.0,0,0,227,244,False,0.3819,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xecb14ac6e9ca447ce2f2912e6217b43d7b655da3,Insufficient data,460,0.0,0,0,1843,2000,True,0.0878,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xecefc7da07fa0b130b6ebfbbf669861248f0558a,Insufficient data,461,0.0,0,0,1188,2000,True,0.2549,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xed107a85a4585a381e48c7f7ca4144909e7dd2e5,Insufficient data,462,0.0,0,0,1921,2000,True,0.0098,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xed3aadc9805cab85508320d17d5d572c47e19b17,Insufficient data,463,0.0,0,0,1253,2000,True,0.4557,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xee324b84546110f1fa5d4b2558edb179c3a4463a,Benign sharp,464,0.0,80,148197.26,1158,2000,True,0.475,partial_washer,0.0,0,0,0,0.4,2,0.0971,0.0,0,0.0,0.9924,0.9924
0xeec50edede5d961efb02e20bfd3275dd1e7fb6fe,Volume farmer,465,0.0,0,0,1242,2000,True,0.5142,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xeee89734db13f62660dccaf1a15037402d1a79df,Insufficient data,466,0.0,0,0,1998,2000,True,0.0174,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xeface9902242b0399856f981600b907dcc9bc9a1,Insufficient data,467,0.0,0,0,1918,2000,True,0.0413,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xf03b828ecb3d6aca0de71f5b09d2e639790f1196,Insufficient data,468,0.0,29,18297.4,1958,2000,True,0.0368,clean,0.0,0,0,0,0.0,0,0.0086,0.0,0,0.0,0.3659,1.0
0xf0729143cbf9ade46743017ec4e1832a3564cee7,Volume farmer,469,0.0,0,0,1088,2000,True,0.5189,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xf0b0ef1d6320c6be896b4c9c54dd74407e7f8cab,Insufficient data,470,0.0,0,0,1398,2000,True,0.4361,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xf0d5eb1cbe7350f1f896ade6c172e6700414c665,Insufficient data,471,0.0,0,0,1487,2000,True,0.3969,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xf0d9af9effd0b4a039899901ba19a05ea1a3e4ee,Benign sharp,472,0.0,74,138220.25,1894,2000,True,0.1274,partial_washer,0.0,0,0,0,0.2,1,0.0734,0.0,0,0.0,1.0,1.0
0xf112602dbb64fcbef27bb9965e8abce9b92228b4,Volume farmer,473,0.0,0,0,214,258,False,0.8423,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xf1f9a438f2697381b4ac8eb283d6f4dd772d1245,Insufficient data,474,0.0,0,0,1500,2000,True,0.3433,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xf2ebb6fb4982c8ff49ddc89c802c70b250f16eb5,Insufficient data,475,0.0,1,0.19,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xf2f6af4f27ec2dcf4072095ab804016e14cd5817,Insufficient data,476,0.0,0,0,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xf32a44b612a60f2b0c0f23c419876ec1c89c06fd,Insufficient data,477,0.0,0,0,1579,2000,True,0.2828,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xf36ca6d2bbe5c1f761dfe09af614196f85eb49e5,Benign sharp,478,0.0,6,46619.98,76,86,False,0.1834,partial_washer,0.0,0,0,0,0.4,2,0.3784,0.0,0,0.0,0.9124,1.0
0xf434e8aee8c7f83ed0d7e36f281383ee1d99c6aa,Insufficient data,479,0.0,0,0,1532,2000,True,0.3712,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xf498b5a087dadea0bb3ca947a6c493105c51a422,Volume farmer,480,0.0,0,0,20,79,False,0.9121,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xf52b36bfa95aeaeb6c1ad1a2a7ab3843d0fbe873,Volume farmer,481,0.0,0,0,6,16,False,0.7025,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xf5acb92de618eac7aa4168f73fe2a414556e557c,Volume farmer,482,0.0,8,11299.73,63,110,False,0.8138,volume_farmer,0.0,0,0,0,0.0,0,0.2966,0.0,0,0.0,0.226,1.0
0xf5c49ad254b1d53ea0b86fb285dd3f11dc800926,Insufficient data,483,0.0,9,9693.19,1472,1986,False,0.2164,partial_washer,0.0,0,0,0,0.0,0,0.0061,0.0,0,0.0,0.1321,0.8253
0xf5cfe6f998d597085e366f915b140e82e0869fc6,Insufficient data,484,0.0,0,0,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xf5d92058c977a9c957c6cbfbe3e9a27c83a9be50,Insufficient data,485,0.0,0,0,1400,2000,True,0.4896,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xf6eab31d96d24310f33f258bc48a01bd48bc0a00,Insufficient data,486,0.0,0,0,1302,2000,True,0.4653,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xf99f8da6766f845470ae1813323b2567367adf5d,Volume farmer,487,0.0,0,0,26,1133,False,0.9991,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xf9b6943d8cce124603a8c7ef8a02191a487761ce,Insufficient data,488,0.0,0,0,1336,2000,True,0.4699,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xfaab37ef60570779bf3ac6dbf017a286b14ce6f2,Volume farmer,489,0.0,574,22172.02,1401,2000,True,0.6214,volume_farmer,0.0,0,0,0,0.0,0,0.1061,0.0,0,0.0,0.1052,0.5778
0xfb5148fc7223630e0967dbfa8cd920d83ab4742d,Insufficient data,490,0.0,0,0,1478,2000,True,0.3733,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xfbfb0883a151234e76a5a5ea72ffc5f47e9df563,Insufficient data,491,0.0,2,5662.56,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0024,0.0,0,0.0,0.1133,1.0
0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,Insufficient data,492,0.0,0,0,1990,2000,True,0.0278,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xfd2b05928e63a513efda1e60d6d925b271e29ff9,Volume farmer,493,0.0,0,0,817,2000,True,0.7861,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xfd5294de1d526489fede36ee0e43ae4779050c2f,Insufficient data,494,0.0,0,0,1990,2000,True,0.0076,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xfde61db51b60faccbbafc88bc3590584e1bc1f5c,Volume farmer,495,0.0,0,0,48,59,False,0.9042,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xfed87dc16e9799dc91807c6b86d93547d8915339,Insufficient data,496,0.0,0,0,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xfeeebcf1bc01c2c3b676f876cbad907ddc1fa4a9,Insufficient data,497,0.0,47,9972.45,1103,1313,False,0.3325,partial_washer,0.0,0,0,0,0.0,0,0.0235,0.0,0,0.0,0.092,0.6793
0xfefb4ab20c207f11278c222e5276546727f74b5d,Insufficient data,498,0.0,0,0,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
